monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
1,1,0,0,0,0,1,20250417,20250428,272
1,1,0,0,0,0,1,20250421,20250427,424
1,1,0,0,0,0,1,20250427,20250429,1067
1,1,0,0,0,0,1,20250427,20250429,918
1,1,0,0,0,0,1,20250428,20250429,23
1,1,0,0,0,1,0,20250331,20250405,305
1,1,0,0,0,1,0,20250405,20250408,961
1,1,0,0,0,1,0,20250412,20250415,746
1,1,0,0,0,1,0,20250426,20250429,941
1,1,0,0,0,1,1,20250412,20250415,591
1,1,0,0,0,1,1,20250419,20250422,480
1,1,0,0,0,1,1,20250426,20250429,1193
1,1,0,0,1,0,0,20250330,20250429,532
1,1,0,0,1,0,0,20250331,20250404,333
1,1,0,0,1,0,0,20250411,20250415,983
1,1,0,0,1,0,0,20250414,20250429,730
1,1,0,0,1,0,0,20250418,20250427,176
1,1,0,0,1,0,0,20250421,20250425,754
1,1,0,0,1,0,0,20250425,20250429,602
1,1,0,0,1,0,1,20250330,20250404,174
1,1,0,0,1,0,1,20250411,20250415,675
1,1,0,0,1,0,1,20250425,20250429,1170
1,1,0,0,1,1,0,20250411,20250415,722
1,1,0,0,1,1,0,20250425,20250429,1148
1,1,0,0,1,1,1,20250330,20250415,1149
1,1,0,0,1,1,1,20250411,20250415,18
1,1,0,0,1,1,1,20250417,20250427,758
1,1,0,0,1,1,1,20250419,20250427,737
1,1,0,0,1,1,1,20250420,20250427,337
1,1,0,0,1,1,1,20250422,20250429,779
1,1,0,0,1,1,1,20250425,20250429,455
1,1,0,1,0,0,0,20250331,20250403,882
1,1,0,1,0,0,0,20250414,20250417,585
1,1,0,1,0,0,0,20250414,20250429,1080
1,1,0,1,0,0,0,20250414,20250429,671
1,1,0,1,0,0,0,20250421,20250424,980
1,1,0,1,0,0,0,20250421,20250429,10
1,1,0,1,0,0,1,20250407,20250413,1086
1,1,0,1,0,0,1,20250420,20250424,922
1,1,0,1,0,1,1,20250414,20250429,207
1,1,0,1,1,0,0,20250331,20250409,393
1,1,0,1,1,0,0,20250407,20250411,716
1,1,0,1,1,0,0,20250408,20250425,357
1,1,0,1,1,0,0,20250416,20250429,63
1,1,0,1,1,0,1,20250330,20250404,872
1,1,0,1,1,0,1,20250330,20250413,57
1,1,0,1,1,0,1,20250330,20250415,1109
1,1,0,1,1,0,1,20250406,20250413,874
1,1,0,1,1,0,1,20250408,20250415,862
1,1,0,1,1,0,1,20250413,20250429,439
1,1,0,1,1,0,1,20250417,20250425,471
1,1,0,1,1,0,1,20250418,20250429,1204
1,1,0,1,1,1,0,20250414,20250424,897
1,1,0,1,1,1,0,20250419,20250425,1072
1,1,0,1,1,1,1,20250330,20250429,699
1,1,0,1,1,1,1,20250417,20250422,72
1,1,0,1,1,1,1,20250417,20250429,195
1,1,0,1,1,1,1,20250419,20250427,566
1,1,0,1,1,1,1,20250419,20250429,347
1,1,0,1,1,1,1,20250424,20250429,1202
1,1,1,0,0,0,0,20250331,20250402,1011
1,1,1,0,0,0,0,20250331,20250402,511
1,1,1,0,0,0,0,20250331,20250402,751
1,1,1,0,0,0,0,20250331,20250411,38
1,1,1,0,0,0,0,20250331,20250415,382
1,1,1,0,0,0,0,20250331,20250416,1023
1,1,1,0,0,0,0,20250331,20250416,146
1,1,1,0,0,0,0,20250331,20250416,330
1,1,1,0,0,0,0,20250407,20250409,668
1,1,1,0,0,0,0,20250407,20250409,764
1,1,1,0,0,0,0,20250414,20250416,1185
1,1,1,0,0,0,0,20250414,20250416,223
1,1,1,0,0,0,0,20250414,20250416,412
1,1,1,0,0,0,0,20250414,20250416,563
1,1,1,0,0,0,0,20250414,20250416,939
1,1,1,0,0,0,0,20250416,20250429,1155
1,1,1,0,0,0,0,20250421,20250423,1025
1,1,1,0,0,0,1,20250330,20250402,246
1,1,1,0,0,0,1,20250330,20250410,752
1,1,1,0,0,0,1,20250330,20250410,901
1,1,1,0,0,0,1,20250330,20250414,452
1,1,1,0,0,0,1,20250331,20250410,487
1,1,1,0,0,0,1,20250331,20250415,558
1,1,1,0,0,0,1,20250331,20250416,627
1,1,1,0,0,0,1,20250405,20250413,35
1,1,1,0,0,0,1,20250406,20250413,13
1,1,1,0,0,0,1,20250412,20250420,486
1,1,1,0,0,0,1,20250413,20250416,485
1,1,1,0,0,0,1,20250413,20250429,331
1,1,1,0,0,0,1,20250414,20250416,78
1,1,1,0,0,0,1,20250422,20250423,1076
1,1,1,0,0,1,1,20250330,20250415,431
1,1,1,0,0,1,1,20250330,20250415,906
1,1,1,0,0,1,1,20250401,20250411,203
1,1,1,0,0,1,1,20250402,20250415,948
1,1,1,0,0,1,1,20250412,20250420,133
1,1,1,0,0,1,1,20250412,20250429,869
1,1,1,0,0,1,1,20250414,20250429,798
1,1,1,0,0,1,1,20250418,20250429,301
1,1,1,0,0,1,1,20250419,20250429,1004
1,1,1,0,1,0,0,20250331,20250414,1038
1,1,1,0,1,0,0,20250331,20250416,979
1,1,1,0,1,0,0,20250407,20250416,1200
1,1,1,0,1,0,0,20250411,20250416,432
1,1,1,0,1,0,0,20250414,20250424,157
1,1,1,0,1,0,1,20250330,20250404,265
1,1,1,0,1,0,1,20250330,20250406,275
1,1,1,0,1,0,1,20250330,20250416,843
1,1,1,0,1,0,1,20250331,20250406,302
1,1,1,0,1,0,1,20250331,20250411,1005
1,1,1,0,1,0,1,20250331,20250413,884
1,1,1,0,1,0,1,20250404,20250409,707
1,1,1,0,1,0,1,20250407,20250423,1163
1,1,1,0,1,1,0,20250331,20250405,785
1,1,1,0,1,1,0,20250405,20250412,239
1,1,1,0,1,1,0,20250407,20250412,649
1,1,1,0,1,1,0,20250407,20250416,771
1,1,1,0,1,1,0,20250414,20250428,769
1,1,1,0,1,1,1,20250330,20250416,235
1,1,1,0,1,1,1,20250411,20250416,616
1,1,1,0,1,1,1,20250412,20250427,522
1,1,1,0,1,1,1,20250414,20250427,1035
1,1,1,0,1,1,1,20250419,20250425,981
1,1,1,1,0,0,0,20250330,20250429,1144
1,1,1,1,0,0,0,20250330,20250429,158
1,1,1,1,0,0,0,20250330,20250429,640
1,1,1,1,0,0,0,20250330,20250429,755
1,1,1,1,0,0,0,20250330,20250429,953
1,1,1,1,0,0,0,20250331,20250403,1190
1,1,1,1,0,0,0,20250331,20250403,421
1,1,1,1,0,0,0,20250331,20250403,426
1,1,1,1,0,0,0,20250331,20250403,48
1,1,1,1,0,0,0,20250331,20250403,91
1,1,1,1,0,0,0,20250331,20250403,988
1,1,1,1,0,0,0,20250331,20250410,441
1,1,1,1,0,0,0,20250331,20250410,875
1,1,1,1,0,0,0,20250331,20250413,434
1,1,1,1,0,0,0,20250331,20250415,1182
1,1,1,1,0,0,0,20250331,20250416,1123
1,1,1,1,0,0,0,20250331,20250416,170
1,1,1,1,0,0,0,20250331,20250416,587
1,1,1,1,0,0,0,20250331,20250416,795
1,1,1,1,0,0,0,20250331,20250417,815
1,1,1,1,0,0,0,20250331,20250429,1016
1,1,1,1,0,0,0,20250331,20250429,1064
1,1,1,1,0,0,0,20250331,20250429,134
1,1,1,1,0,0,0,20250331,20250429,217
1,1,1,1,0,0,0,20250331,20250429,374
1,1,1,1,0,0,0,20250331,20250429,40
1,1,1,1,0,0,0,20250331,20250429,416
1,1,1,1,0,0,0,20250331,20250429,70
1,1,1,1,0,0,0,20250401,20250410,99
1,1,1,1,0,0,0,20250402,20250415,827
1,1,1,1,0,0,0,20250403,20250410,175
1,1,1,1,0,0,0,20250405,20250410,1073
1,1,1,1,0,0,0,20250406,20250429,169
1,1,1,1,0,0,0,20250407,20250410,1019
1,1,1,1,0,0,0,20250407,20250410,536
1,1,1,1,0,0,0,20250407,20250410,685
1,1,1,1,0,0,0,20250407,20250416,457
1,1,1,1,0,0,0,20250407,20250416,684
1,1,1,1,0,0,0,20250407,20250417,417
1,1,1,1,0,0,0,20250407,20250422,673
1,1,1,1,0,0,0,20250407,20250423,228
1,1,1,1,0,0,0,20250407,20250424,110
1,1,1,1,0,0,0,20250407,20250429,1121
1,1,1,1,0,0,0,20250407,20250429,549
1,1,1,1,0,0,0,20250407,20250429,782
1,1,1,1,0,0,0,20250407,20250429,930
1,1,1,1,0,0,0,20250408,20250423,561
1,1,1,1,0,0,0,20250414,20250417,682
1,1,1,1,0,0,0,20250414,20250417,893
1,1,1,1,0,0,0,20250414,20250424,295
1,1,1,1,0,0,0,20250414,20250429,1012
1,1,1,1,0,0,0,20250414,20250429,1101
1,1,1,1,0,0,0,20250414,20250429,547
1,1,1,1,0,0,0,20250414,20250429,853
1,1,1,1,0,0,0,20250415,20250424,458
1,1,1,1,0,0,0,20250415,20250429,1082
1,1,1,1,0,0,0,20250417,20250424,1183
1,1,1,1,0,0,0,20250417,20250429,873
1,1,1,1,0,0,0,20250418,20250429,1045
1,1,1,1,0,0,0,20250421,20250424,289
1,1,1,1,0,0,0,20250421,20250424,513
1,1,1,1,0,0,0,20250422,20250428,923
1,1,1,1,0,0,0,20250422,20250429,467
1,1,1,1,0,0,0,20250423,20250429,1116
1,1,1,1,0,0,1,20250330,20250403,30
1,1,1,1,0,0,1,20250330,20250403,408
1,1,1,1,0,0,1,20250330,20250403,7
1,1,1,1,0,0,1,20250330,20250403,778
1,1,1,1,0,0,1,20250330,20250403,870
1,1,1,1,0,0,1,20250330,20250403,898
1,1,1,1,0,0,1,20250330,20250403,932
1,1,1,1,0,0,1,20250330,20250429,53
1,1,1,1,0,0,1,20250330,20250429,642
1,1,1,1,0,0,1,20250331,20250429,375
1,1,1,1,0,0,1,20250402,20250410,415
1,1,1,1,0,0,1,20250402,20250415,731
1,1,1,1,0,0,1,20250405,20250410,962
1,1,1,1,0,0,1,20250405,20250413,1205
1,1,1,1,0,0,1,20250406,20250410,1034
1,1,1,1,0,0,1,20250406,20250410,824
1,1,1,1,0,0,1,20250406,20250410,933
1,1,1,1,0,0,1,20250406,20250413,1058
1,1,1,1,0,0,1,20250406,20250417,320
1,1,1,1,0,0,1,20250420,20250424,1206
1,1,1,1,0,0,1,20250420,20250429,1040
1,1,1,1,0,0,1,20250421,20250427,277
1,1,1,1,0,1,0,20250331,20250405,840
1,1,1,1,0,1,0,20250401,20250416,210
1,1,1,1,0,1,0,20250405,20250410,1095
1,1,1,1,0,1,0,20250405,20250415,233
1,1,1,1,0,1,0,20250405,20250417,1117
1,1,1,1,0,1,0,20250407,20250412,1207
1,1,1,1,0,1,0,20250407,20250412,902
1,1,1,1,0,1,0,20250411,20250419,1046
1,1,1,1,0,1,0,20250412,20250417,394
1,1,1,1,0,1,0,20250419,20250424,1041
1,1,1,1,0,1,1,20250330,20250415,465
1,1,1,1,0,1,1,20250330,20250416,956
1,1,1,1,0,1,1,20250330,20250420,674
1,1,1,1,0,1,1,20250330,20250429,392
1,1,1,1,0,1,1,20250330,20250429,517
1,1,1,1,0,1,1,20250331,20250411,313
1,1,1,1,0,1,1,20250405,20250410,1070
1,1,1,1,0,1,1,20250412,20250417,237
1,1,1,1,0,1,1,20250412,20250420,601
1,1,1,1,0,1,1,20250412,20250429,267
1,1,1,1,0,1,1,20250414,20250429,1033
1,1,1,1,0,1,1,20250419,20250424,852
1,1,1,1,0,1,1,20250423,20250429,400
1,1,1,1,1,0,0,20250330,20250407,791
1,1,1,1,1,0,0,20250330,20250414,362
1,1,1,1,1,0,0,20250330,20250429,1032
1,1,1,1,1,0,0,20250330,20250429,127
1,1,1,1,1,0,0,20250330,20250429,182
1,1,1,1,1,0,0,20250330,20250429,303
1,1,1,1,1,0,0,20250330,20250429,378
1,1,1,1,1,0,0,20250330,20250429,442
1,1,1,1,1,0,0,20250331,20250404,1077
1,1,1,1,1,0,0,20250331,20250404,201
1,1,1,1,1,0,0,20250331,20250404,24
1,1,1,1,1,0,0,20250331,20250404,254
1,1,1,1,1,0,0,20250331,20250404,399
1,1,1,1,1,0,0,20250331,20250404,409
1,1,1,1,1,0,0,20250331,20250404,43
1,1,1,1,1,0,0,20250331,20250404,683
1,1,1,1,1,0,0,20250331,20250404,713
1,1,1,1,1,0,0,20250331,20250404,912
1,1,1,1,1,0,0,20250331,20250407,759
1,1,1,1,1,0,0,20250331,20250410,219
1,1,1,1,1,0,0,20250331,20250411,1104
1,1,1,1,1,0,0,20250331,20250411,183
1,1,1,1,1,0,0,20250331,20250411,241
1,1,1,1,1,0,0,20250331,20250413,419
1,1,1,1,1,0,0,20250331,20250414,498
1,1,1,1,1,0,0,20250331,20250415,1047
1,1,1,1,1,0,0,20250331,20250415,1186
1,1,1,1,1,0,0,20250331,20250415,947
1,1,1,1,1,0,0,20250331,20250416,84
1,1,1,1,1,0,0,20250331,20250416,847
1,1,1,1,1,0,0,20250331,20250416,865
1,1,1,1,1,0,0,20250331,20250417,1135
1,1,1,1,1,0,0,20250331,20250417,526
1,1,1,1,1,0,0,20250331,20250418,942
1,1,1,1,1,0,0,20250331,20250424,179
1,1,1,1,1,0,0,20250331,20250424,329
1,1,1,1,1,0,0,20250331,20250424,876
1,1,1,1,1,0,0,20250331,20250425,523
1,1,1,1,1,0,0,20250331,20250425,966
1,1,1,1,1,0,0,20250331,20250429,190
1,1,1,1,1,0,0,20250331,20250429,220
1,1,1,1,1,0,0,20250331,20250429,229
1,1,1,1,1,0,0,20250331,20250429,273
1,1,1,1,1,0,0,20250331,20250429,32
1,1,1,1,1,0,0,20250331,20250429,359
1,1,1,1,1,0,0,20250331,20250429,385
1,1,1,1,1,0,0,20250331,20250429,451
1,1,1,1,1,0,0,20250331,20250429,497
1,1,1,1,1,0,0,20250331,20250429,581
1,1,1,1,1,0,0,20250331,20250429,634
1,1,1,1,1,0,0,20250331,20250429,679
1,1,1,1,1,0,0,20250331,20250429,711
1,1,1,1,1,0,0,20250331,20250429,73
1,1,1,1,1,0,0,20250331,20250429,807
1,1,1,1,1,0,0,20250331,20250429,814
1,1,1,1,1,0,0,20250331,20250429,903
1,1,1,1,1,0,0,20250331,20250429,915
1,1,1,1,1,0,0,20250331,20250429,952
1,1,1,1,1,0,0,20250331,20250429,958
1,1,1,1,1,0,0,20250401,20250414,495
1,1,1,1,1,0,0,20250401,20250416,290
1,1,1,1,1,0,0,20250401,20250416,87
1,1,1,1,1,0,0,20250401,20250417,709
1,1,1,1,1,0,0,20250401,20250425,1052
1,1,1,1,1,0,0,20250402,20250410,879
1,1,1,1,1,0,0,20250402,20250411,1050
1,1,1,1,1,0,0,20250402,20250415,1142
1,1,1,1,1,0,0,20250403,20250410,77
1,1,1,1,1,0,0,20250403,20250415,792
1,1,1,1,1,0,0,20250404,20250417,1152
1,1,1,1,1,0,0,20250407,20250411,1156
1,1,1,1,1,0,0,20250407,20250411,1173
1,1,1,1,1,0,0,20250407,20250411,363
1,1,1,1,1,0,0,20250407,20250411,397
1,1,1,1,1,0,0,20250407,20250414,383
1,1,1,1,1,0,0,20250407,20250415,994
1,1,1,1,1,0,0,20250407,20250416,514
1,1,1,1,1,0,0,20250407,20250417,1141
1,1,1,1,1,0,0,20250407,20250425,101
1,1,1,1,1,0,0,20250407,20250425,109
1,1,1,1,1,0,0,20250407,20250425,332
1,1,1,1,1,0,0,20250407,20250429,403
1,1,1,1,1,0,0,20250407,20250429,496
1,1,1,1,1,0,0,20250408,20250414,1099
1,1,1,1,1,0,0,20250408,20250416,540
1,1,1,1,1,0,0,20250410,20250429,317
1,1,1,1,1,0,0,20250411,20250417,917
1,1,1,1,1,0,0,20250414,20250423,895
1,1,1,1,1,0,0,20250414,20250425,227
1,1,1,1,1,0,0,20250414,20250429,605
1,1,1,1,1,0,0,20250414,20250429,888
1,1,1,1,1,0,0,20250415,20250429,508
1,1,1,1,1,0,0,20250418,20250429,33
1,1,1,1,1,0,0,20250421,20250429,1208
1,1,1,1,1,0,0,20250422,20250425,655
1,1,1,1,1,0,0,20250422,20250428,914
1,1,1,1,1,0,0,20250422,20250429,44
1,1,1,1,1,0,1,20250330,20250404,214
1,1,1,1,1,0,1,20250330,20250404,270
1,1,1,1,1,0,1,20250330,20250404,356
1,1,1,1,1,0,1,20250330,20250404,721
1,1,1,1,1,0,1,20250330,20250404,727
1,1,1,1,1,0,1,20250330,20250404,760
1,1,1,1,1,0,1,20250330,20250404,772
1,1,1,1,1,0,1,20250330,20250404,835
1,1,1,1,1,0,1,20250330,20250410,546
1,1,1,1,1,0,1,20250330,20250411,614
1,1,1,1,1,0,1,20250330,20250414,1138
1,1,1,1,1,0,1,20250330,20250414,1147
1,1,1,1,1,0,1,20250330,20250416,1113
1,1,1,1,1,0,1,20250330,20250416,1126
1,1,1,1,1,0,1,20250330,20250416,468
1,1,1,1,1,0,1,20250330,20250416,54
1,1,1,1,1,0,1,20250330,20250416,64
1,1,1,1,1,0,1,20250330,20250416,651
1,1,1,1,1,0,1,20250330,20250417,1
1,1,1,1,1,0,1,20250330,20250417,504
1,1,1,1,1,0,1,20250330,20250420,79
1,1,1,1,1,0,1,20250330,20250421,501
1,1,1,1,1,0,1,20250330,20250425,435
1,1,1,1,1,0,1,20250330,20250429,1074
1,1,1,1,1,0,1,20250330,20250429,194
1,1,1,1,1,0,1,20250330,20250429,247
1,1,1,1,1,0,1,20250330,20250429,278
1,1,1,1,1,0,1,20250330,20250429,281
1,1,1,1,1,0,1,20250330,20250429,51
1,1,1,1,1,0,1,20250330,20250429,55
1,1,1,1,1,0,1,20250330,20250429,580
1,1,1,1,1,0,1,20250330,20250429,609
1,1,1,1,1,0,1,20250330,20250429,628
1,1,1,1,1,0,1,20250331,20250411,1151
1,1,1,1,1,0,1,20250331,20250413,197
1,1,1,1,1,0,1,20250331,20250417,140
1,1,1,1,1,0,1,20250331,20250425,280
1,1,1,1,1,0,1,20250331,20250429,364
1,1,1,1,1,0,1,20250331,20250429,493
1,1,1,1,1,0,1,20250402,20250411,928
1,1,1,1,1,0,1,20250402,20250415,22
1,1,1,1,1,0,1,20250404,20250413,1157
1,1,1,1,1,0,1,20250405,20250411,1164
1,1,1,1,1,0,1,20250405,20250411,5
1,1,1,1,1,0,1,20250405,20250411,820
1,1,1,1,1,0,1,20250405,20250413,624
1,1,1,1,1,0,1,20250405,20250416,959
1,1,1,1,1,0,1,20250406,20250411,1061
1,1,1,1,1,0,1,20250406,20250411,339
1,1,1,1,1,0,1,20250406,20250411,436
1,1,1,1,1,0,1,20250406,20250411,629
1,1,1,1,1,0,1,20250406,20250413,14
1,1,1,1,1,0,1,20250406,20250417,120
1,1,1,1,1,0,1,20250407,20250413,268
1,1,1,1,1,0,1,20250407,20250425,926
1,1,1,1,1,0,1,20250407,20250425,934
1,1,1,1,1,0,1,20250407,20250429,161
1,1,1,1,1,0,1,20250408,20250429,1015
1,1,1,1,1,0,1,20250408,20250429,491
1,1,1,1,1,0,1,20250411,20250417,573
1,1,1,1,1,0,1,20250414,20250429,1081
1,1,1,1,1,0,1,20250414,20250429,690
1,1,1,1,1,0,1,20250416,20250424,569
1,1,1,1,1,0,1,20250417,20250428,574
1,1,1,1,1,0,1,20250420,20250425,1103
1,1,1,1,1,0,1,20250422,20250429,336
1,1,1,1,1,1,0,20250331,20250405,821
1,1,1,1,1,1,0,20250331,20250406,199
1,1,1,1,1,1,0,20250331,20250411,615
1,1,1,1,1,1,0,20250331,20250413,258
1,1,1,1,1,1,0,20250331,20250414,738
1,1,1,1,1,1,0,20250331,20250415,907
1,1,1,1,1,1,0,20250331,20250416,444
1,1,1,1,1,1,0,20250331,20250416,534
1,1,1,1,1,1,0,20250331,20250417,586
1,1,1,1,1,1,0,20250331,20250417,652
1,1,1,1,1,1,0,20250331,20250418,518
1,1,1,1,1,1,0,20250331,20250429,1215
1,1,1,1,1,1,0,20250331,20250429,658
1,1,1,1,1,1,0,20250331,20250429,687
1,1,1,1,1,1,0,20250331,20250429,74
1,1,1,1,1,1,0,20250331,20250429,860
1,1,1,1,1,1,0,20250401,20250413,1017
1,1,1,1,1,1,0,20250401,20250416,344
1,1,1,1,1,1,0,20250402,20250415,27
1,1,1,1,1,1,0,20250403,20250410,842
1,1,1,1,1,1,0,20250403,20250417,125
1,1,1,1,1,1,0,20250404,20250410,1062
1,1,1,1,1,1,0,20250405,20250411,693
1,1,1,1,1,1,0,20250405,20250412,129
1,1,1,1,1,1,0,20250405,20250415,1137
1,1,1,1,1,1,0,20250405,20250416,630
1,1,1,1,1,1,0,20250405,20250417,200
1,1,1,1,1,1,0,20250405,20250418,866
1,1,1,1,1,1,0,20250407,20250412,1166
1,1,1,1,1,1,0,20250407,20250414,890
1,1,1,1,1,1,0,20250407,20250418,992
1,1,1,1,1,1,0,20250407,20250429,739
1,1,1,1,1,1,0,20250409,20250417,3
1,1,1,1,1,1,0,20250411,20250417,828
1,1,1,1,1,1,0,20250414,20250420,1199
1,1,1,1,1,1,0,20250414,20250423,844
1,1,1,1,1,1,0,20250414,20250424,345
1,1,1,1,1,1,0,20250414,20250424,832
1,1,1,1,1,1,0,20250414,20250425,481
1,1,1,1,1,1,0,20250414,20250425,545
1,1,1,1,1,1,0,20250414,20250429,598
1,1,1,1,1,1,0,20250414,20250429,871
1,1,1,1,1,1,0,20250417,20250429,460
1,1,1,1,1,1,0,20250418,20250424,896
1,1,1,1,1,1,0,20250421,20250429,1167
1,1,1,1,1,1,0,20250422,20250429,1085
1,1,1,1,1,1,1,20250330,20250405,1176
1,1,1,1,1,1,1,20250330,20250406,826
1,1,1,1,1,1,1,20250330,20250409,1161
1,1,1,1,1,1,1,20250330,20250410,1114
1,1,1,1,1,1,1,20250330,20250411,475
1,1,1,1,1,1,1,20250330,20250412,429
1,1,1,1,1,1,1,20250330,20250413,745
1,1,1,1,1,1,1,20250330,20250414,567
1,1,1,1,1,1,1,20250330,20250415,306
1,1,1,1,1,1,1,20250330,20250416,459
1,1,1,1,1,1,1,20250330,20250416,688
1,1,1,1,1,1,1,20250330,20250416,794
1,1,1,1,1,1,1,20250330,20250416,996
1,1,1,1,1,1,1,20250330,20250417,1010
1,1,1,1,1,1,1,20250330,20250417,698
1,1,1,1,1,1,1,20250330,20250418,1098
1,1,1,1,1,1,1,20250330,20250418,1220
1,1,1,1,1,1,1,20250330,20250420,369
1,1,1,1,1,1,1,20250330,20250421,575
1,1,1,1,1,1,1,20250330,20250425,304
1,1,1,1,1,1,1,20250330,20250425,321
1,1,1,1,1,1,1,20250330,20250425,894
1,1,1,1,1,1,1,20250330,20250427,1136
1,1,1,1,1,1,1,20250330,20250427,47
1,1,1,1,1,1,1,20250330,20250429,1030
1,1,1,1,1,1,1,20250330,20250429,1037
1,1,1,1,1,1,1,20250330,20250429,1096
1,1,1,1,1,1,1,20250330,20250429,1118
1,1,1,1,1,1,1,20250330,20250429,1172
1,1,1,1,1,1,1,20250330,20250429,338
1,1,1,1,1,1,1,20250330,20250429,379
1,1,1,1,1,1,1,20250330,20250429,446
1,1,1,1,1,1,1,20250330,20250429,464
1,1,1,1,1,1,1,20250330,20250429,500
1,1,1,1,1,1,1,20250330,20250429,505
1,1,1,1,1,1,1,20250330,20250429,524
1,1,1,1,1,1,1,20250330,20250429,556
1,1,1,1,1,1,1,20250330,20250429,761
1,1,1,1,1,1,1,20250330,20250429,780
1,1,1,1,1,1,1,20250330,20250429,850
1,1,1,1,1,1,1,20250330,20250429,924
1,1,1,1,1,1,1,20250330,20250429,971
1,1,1,1,1,1,1,20250330,20250429,976
1,1,1,1,1,1,1,20250331,20250406,653
1,1,1,1,1,1,1,20250331,20250411,837
1,1,1,1,1,1,1,20250331,20250415,28
1,1,1,1,1,1,1,20250331,20250416,741
1,1,1,1,1,1,1,20250331,20250417,151
1,1,1,1,1,1,1,20250331,20250424,198
1,1,1,1,1,1,1,20250331,20250425,787
1,1,1,1,1,1,1,20250331,20250429,1140
1,1,1,1,1,1,1,20250331,20250429,1154
1,1,1,1,1,1,1,20250331,20250429,180
1,1,1,1,1,1,1,20250331,20250429,236
1,1,1,1,1,1,1,20250331,20250429,372
1,1,1,1,1,1,1,20250331,20250429,440
1,1,1,1,1,1,1,20250331,20250429,492
1,1,1,1,1,1,1,20250331,20250429,71
1,1,1,1,1,1,1,20250331,20250429,768
1,1,1,1,1,1,1,20250401,20250413,1007
1,1,1,1,1,1,1,20250401,20250425,1111
1,1,1,1,1,1,1,20250401,20250429,68
1,1,1,1,1,1,1,20250401,20250429,990
1,1,1,1,1,1,1,20250402,20250410,349
1,1,1,1,1,1,1,20250402,20250411,967
1,1,1,1,1,1,1,20250402,20250415,187
1,1,1,1,1,1,1,20250402,20250429,1063
1,1,1,1,1,1,1,20250402,20250429,1213
1,1,1,1,1,1,1,20250403,20250410,204
1,1,1,1,1,1,1,20250403,20250411,1071
1,1,1,1,1,1,1,20250403,20250414,904
1,1,1,1,1,1,1,20250403,20250425,839
1,1,1,1,1,1,1,20250404,20250410,559
1,1,1,1,1,1,1,20250405,20250411,1105
1,1,1,1,1,1,1,20250405,20250412,582
1,1,1,1,1,1,1,20250405,20250413,1055
1,1,1,1,1,1,1,20250405,20250415,858
1,1,1,1,1,1,1,20250405,20250416,583
1,1,1,1,1,1,1,20250405,20250417,164
1,1,1,1,1,1,1,20250405,20250421,428
1,1,1,1,1,1,1,20250405,20250424,635
1,1,1,1,1,1,1,20250405,20250425,482
1,1,1,1,1,1,1,20250405,20250429,817
1,1,1,1,1,1,1,20250406,20250413,945
1,1,1,1,1,1,1,20250406,20250414,995
1,1,1,1,1,1,1,20250406,20250416,938
1,1,1,1,1,1,1,20250406,20250429,1094
1,1,1,1,1,1,1,20250407,20250413,284
1,1,1,1,1,1,1,20250407,20250415,1053
1,1,1,1,1,1,1,20250407,20250416,530
1,1,1,1,1,1,1,20250407,20250417,1044
1,1,1,1,1,1,1,20250407,20250418,1209
1,1,1,1,1,1,1,20250407,20250424,292
1,1,1,1,1,1,1,20250407,20250425,1039
1,1,1,1,1,1,1,20250407,20250429,1092
1,1,1,1,1,1,1,20250408,20250414,861
1,1,1,1,1,1,1,20250408,20250417,578
1,1,1,1,1,1,1,20250408,20250429,808
1,1,1,1,1,1,1,20250411,20250417,283
1,1,1,1,1,1,1,20250411,20250420,479
1,1,1,1,1,1,1,20250411,20250421,89
1,1,1,1,1,1,1,20250411,20250429,121
1,1,1,1,1,1,1,20250412,20250421,606
1,1,1,1,1,1,1,20250412,20250427,1065
1,1,1,1,1,1,1,20250414,20250420,1056
1,1,1,1,1,1,1,20250414,20250425,562
1,1,1,1,1,1,1,20250414,20250427,1210
1,1,1,1,1,1,1,20250414,20250427,829
1,1,1,1,1,1,1,20250414,20250429,1216
1,1,1,1,1,1,1,20250414,20250429,155
1,1,1,1,1,1,1,20250414,20250429,371
1,1,1,1,1,1,1,20250414,20250429,535
1,1,1,1,1,1,1,20250414,20250429,550
1,1,1,1,1,1,1,20250414,20250429,705
1,1,1,1,1,1,1,20250415,20250423,141
1,1,1,1,1,1,1,20250415,20250428,665
1,1,1,1,1,1,1,20250415,20250429,537
1,1,1,1,1,1,1,20250416,20250424,599
1,1,1,1,1,1,1,20250416,20250429,185
1,1,1,1,1,1,1,20250417,20250423,694
1,1,1,1,1,1,1,20250417,20250424,1021
1,1,1,1,1,1,1,20250417,20250425,1115
1,1,1,1,1,1,1,20250417,20250428,96
1,1,1,1,1,1,1,20250417,20250429,1124
1,1,1,1,1,1,1,20250418,20250424,809
1,1,1,1,1,1,1,20250418,20250426,279
1,1,1,1,1,1,1,20250418,20250428,445
1,1,1,1,1,1,1,20250418,20250429,804
1,1,1,1,1,1,1,20250419,20250425,909
1,1,1,1,1,1,1,20250419,20250426,637
1,1,1,1,1,1,1,20250419,20250427,165
1,1,1,1,1,1,1,20250419,20250429,447
1,1,1,1,1,1,1,20250420,20250426,29
1,1,1,1,1,1,1,20250422,20250428,1107
1,1,1,1,1,1,1,20250422,20250429,695
