monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_id
0,0,0,0,1,1,1,20250330,20250412,4036
0,0,0,0,1,1,1,20250330,20250412,72
0,0,0,0,1,1,1,20250330,20250413,1733
0,0,0,0,1,1,1,20250330,20250418,1793
0,0,0,0,1,1,1,20250330,20250421,3080
0,0,0,0,1,1,1,20250330,20250426,3840
0,0,0,0,1,1,1,20250330,20250426,612
0,0,0,0,1,1,1,20250330,20250427,1385
0,0,0,0,1,1,1,20250330,20250427,1605
0,0,0,0,1,1,1,20250330,20250427,1675
0,0,0,0,1,1,1,20250330,20250427,1889
0,0,0,0,1,1,1,20250330,20250427,2036
0,0,0,0,1,1,1,20250330,20250427,2050
0,0,0,0,1,1,1,20250330,20250427,2077
0,0,0,0,1,1,1,20250330,20250427,2088
0,0,0,0,1,1,1,20250330,20250427,2246
0,0,0,0,1,1,1,20250330,20250427,2658
0,0,0,0,1,1,1,20250330,20250427,2669
0,0,0,0,1,1,1,20250330,20250427,3535
0,0,0,0,1,1,1,20250330,20250427,3573
0,0,0,0,1,1,1,20250330,20250427,4275
0,0,0,0,1,1,1,20250330,20250427,636
0,0,0,0,1,1,1,20250330,20250427,637
0,0,0,0,1,1,1,20250330,20250429,2249
0,0,0,0,1,1,1,20250330,20250429,291
0,0,0,0,1,1,1,20250330,20250429,3666
0,0,0,0,1,1,1,20250331,20250410,1653
0,0,0,0,1,1,1,20250331,20250410,4391
0,0,0,0,1,1,1,20250331,20250426,1012
0,0,0,0,1,1,1,20250331,20250426,2037
0,0,0,0,1,1,1,20250331,20250426,3558
0,0,0,0,1,1,1,20250331,20250426,417
0,0,0,0,1,1,1,20250404,20250406,4190
0,0,0,0,1,1,1,20250404,20250413,39
0,0,0,0,1,1,1,20250404,20250420,4160
0,0,0,0,1,1,1,20250404,20250420,4269
0,0,0,0,1,1,1,20250404,20250421,1904
0,0,0,0,1,1,1,20250404,20250421,2437
0,0,0,0,1,1,1,20250404,20250427,1047
0,0,0,0,1,1,1,20250404,20250427,335
0,0,0,0,1,1,1,20250404,20250427,899
0,0,0,0,1,1,1,20250405,20250411,3562
0,0,0,0,1,1,1,20250405,20250413,2863
0,0,0,0,1,1,1,20250405,20250425,2866
0,0,0,0,1,1,1,20250405,20250428,967
0,0,0,0,1,1,1,20250405,20250429,2070
0,0,0,0,1,1,1,20250406,20250413,1273
0,0,0,0,1,1,1,20250411,20250413,3425
0,0,0,0,1,1,1,20250411,20250420,4211
0,0,0,0,1,1,1,20250411,20250427,2571
0,0,0,0,1,1,1,20250411,20250427,3071
0,0,0,0,1,1,1,20250412,20250418,4347
0,0,0,0,1,1,1,20250412,20250419,263
0,0,0,0,1,1,1,20250412,20250420,1524
0,0,0,0,1,1,1,20250412,20250421,1632
0,0,0,0,1,1,1,20250412,20250427,1548
0,0,0,0,1,1,1,20250412,20250427,4249
0,0,0,0,1,1,1,20250412,20250427,58
0,0,0,0,1,1,1,20250413,20250421,1438
0,0,0,0,1,1,1,20250413,20250421,40
0,0,0,0,1,1,1,20250413,20250421,490
0,0,0,0,1,1,1,20250417,20250425,1251
0,0,0,0,1,1,1,20250417,20250426,4041
0,0,0,0,1,1,1,20250417,20250427,3190
0,0,0,0,1,1,1,20250418,20250420,293
0,0,0,0,1,1,1,20250418,20250423,2815
0,0,0,0,1,1,1,20250418,20250426,127
0,0,0,0,1,1,1,20250418,20250427,1080
0,0,0,0,1,1,1,20250418,20250427,385
0,0,0,0,1,1,1,20250418,20250427,3965
0,0,0,0,1,1,1,20250419,20250426,3568
0,0,0,0,1,1,1,20250425,20250427,3225
0,0,0,0,1,1,1,20250425,20250427,620
0,0,0,1,0,0,0,20250330,20250410,1093
0,0,0,1,0,0,0,20250403,20250410,3667
0,0,0,1,0,0,0,20250403,20250417,3360
0,0,0,1,0,0,0,20250403,20250424,1647
0,0,0,1,0,0,0,20250403,20250424,2054
0,0,0,1,0,0,0,20250403,20250424,2380
0,0,0,1,0,0,0,20250403,20250424,3273
0,0,0,1,0,0,0,20250404,20250414,1651
0,0,0,1,0,0,0,20250410,20250424,3006
0,0,0,1,0,0,0,20250410,20250424,3844
0,0,0,1,0,0,0,20250417,20250424,3699
0,0,0,1,0,0,0,20250417,20250424,3895
0,0,0,1,0,0,1,20250330,20250403,4212
0,0,0,1,0,0,1,20250330,20250413,3147
0,0,0,1,0,0,1,20250330,20250413,856
0,0,0,1,0,0,1,20250403,20250406,2651
0,0,0,1,0,0,1,20250410,20250413,1986
0,0,0,1,0,0,1,20250413,20250417,2089
0,0,0,1,0,0,1,20250417,20250420,2134
0,0,0,1,0,1,0,20250403,20250405,1331
0,0,0,1,0,1,0,20250403,20250405,2164
0,0,0,1,0,1,0,20250403,20250405,2741
0,0,0,1,0,1,0,20250403,20250405,956
0,0,0,1,0,1,0,20250403,20250406,929
0,0,0,1,0,1,0,20250403,20250426,3488
0,0,0,1,0,1,0,20250410,20250412,2711
0,0,0,1,0,1,0,20250410,20250412,3683
0,0,0,1,0,1,0,20250417,20250419,2580
0,0,0,1,0,1,0,20250419,20250422,2538
0,0,0,1,0,1,0,20250419,20250424,721
0,0,0,1,0,1,0,20250424,20250426,1016
0,0,0,1,0,1,0,20250424,20250426,1727
0,0,0,1,0,1,1,20250330,20250406,1416
0,0,0,1,0,1,1,20250403,20250406,4324
0,0,0,1,0,1,1,20250417,20250420,1898
0,0,0,1,1,0,0,20250403,20250404,1815
0,0,0,1,1,0,0,20250403,20250404,1988
0,0,0,1,1,0,0,20250403,20250404,3057
0,0,0,1,1,0,0,20250403,20250404,482
0,0,0,1,1,0,0,20250403,20250404,910
0,0,0,1,1,0,0,20250403,20250406,491
0,0,0,1,1,0,0,20250403,20250410,761
0,0,0,1,1,0,0,20250403,20250418,1274
0,0,0,1,1,0,0,20250403,20250425,2335
0,0,0,1,1,0,0,20250404,20250410,2545
0,0,0,1,1,0,0,20250404,20250418,4397
0,0,0,1,1,0,0,20250410,20250411,1979
0,0,0,1,1,0,0,20250410,20250411,4348
0,0,0,1,1,0,0,20250410,20250414,1652
0,0,0,1,1,0,0,20250411,20250420,2428
0,0,0,1,1,0,0,20250417,20250418,3464
0,0,0,1,1,0,0,20250417,20250418,3845
0,0,0,1,1,0,0,20250417,20250425,1690
0,0,0,1,1,0,0,20250417,20250426,3174
0,0,0,1,1,0,0,20250418,20250425,2214
0,0,0,1,1,0,0,20250418,20250426,1844
0,0,0,1,1,0,0,20250424,20250425,1052
0,0,0,1,1,0,1,20250330,20250404,668
0,0,0,1,1,0,1,20250330,20250411,1248
0,0,0,1,1,0,1,20250330,20250418,3966
0,0,0,1,1,0,1,20250404,20250413,932
0,0,0,1,1,0,1,20250404,20250427,3811
0,0,0,1,1,0,1,20250406,20250411,1691
0,0,0,1,1,0,1,20250406,20250411,411
0,0,0,1,1,0,1,20250417,20250420,3990
0,0,0,1,1,1,0,20250403,20250405,1739
0,0,0,1,1,1,0,20250403,20250405,341
0,0,0,1,1,1,0,20250403,20250405,911
0,0,0,1,1,1,0,20250403,20250406,1513
0,0,0,1,1,1,0,20250403,20250426,2857
0,0,0,1,1,1,0,20250403,20250426,2995
0,0,0,1,1,1,0,20250405,20250411,322
0,0,0,1,1,1,0,20250405,20250426,2148
0,0,0,1,1,1,0,20250410,20250412,3175
0,0,0,1,1,1,0,20250411,20250420,972
0,0,0,1,1,1,0,20250412,20250426,1038
0,0,0,1,1,1,0,20250417,20250419,4088
0,0,0,1,1,1,0,20250424,20250426,2030
0,0,0,1,1,1,0,20250424,20250426,3242
0,0,0,1,1,1,0,20250424,20250427,2998
0,0,0,1,1,1,0,20250426,20250429,3490
0,0,0,1,1,1,1,20250330,20250406,3274
0,0,0,1,1,1,1,20250330,20250410,1400
0,0,0,1,1,1,1,20250330,20250412,1637
0,0,0,1,1,1,1,20250330,20250412,1680
0,0,0,1,1,1,1,20250330,20250415,3390
0,0,0,1,1,1,1,20250403,20250420,688
0,0,0,1,1,1,1,20250405,20250411,3226
0,0,0,1,1,1,1,20250410,20250413,85
0,0,0,1,1,1,1,20250410,20250427,2316
0,0,0,1,1,1,1,20250411,20250420,999
0,0,0,1,1,1,1,20250412,20250425,2394
0,0,0,1,1,1,1,20250412,20250427,2534
0,0,0,1,1,1,1,20250412,20250427,2716
0,0,0,1,1,1,1,20250417,20250420,542
0,0,0,1,1,1,1,20250417,20250427,3613
0,0,1,0,0,0,0,20250402,20250409,1824
0,0,1,0,0,0,0,20250402,20250413,3178
0,0,1,0,0,0,0,20250402,20250416,1723
0,0,1,0,0,0,0,20250402,20250423,3785
0,0,1,0,0,0,0,20250404,20250415,760
0,0,1,0,0,0,0,20250414,20250423,3046
0,0,1,0,0,0,0,20250415,20250423,2770
0,0,1,0,0,0,0,20250416,20250423,3620
0,0,1,0,0,0,1,20250330,20250402,1162
0,0,1,0,0,0,1,20250330,20250402,1845
0,0,1,0,0,0,1,20250330,20250402,508
0,0,1,0,0,0,1,20250416,20250420,3831
0,0,1,0,0,1,0,20250402,20250405,4153
0,0,1,0,0,1,0,20250412,20250416,3569
0,0,1,0,0,1,0,20250416,20250419,3452
0,0,1,0,0,1,0,20250419,20250423,4051
0,0,1,0,0,1,0,20250423,20250426,3391
0,0,1,0,0,1,1,20250406,20250427,1789
0,0,1,0,0,1,1,20250412,20250416,2712
0,0,1,0,0,1,1,20250420,20250429,399
0,0,1,0,1,0,0,20250402,20250404,2446
0,0,1,0,1,0,0,20250402,20250404,527
0,0,1,0,1,0,0,20250402,20250425,395
0,0,1,0,1,0,0,20250409,20250411,709
0,0,1,0,1,0,0,20250411,20250416,3109
0,0,1,0,1,0,0,20250416,20250418,1281
0,0,1,0,1,0,0,20250416,20250418,2043
0,0,1,0,1,0,0,20250416,20250425,933
0,0,1,0,1,0,0,20250418,20250423,4349
0,0,1,0,1,0,0,20250418,20250428,1703
0,0,1,0,1,0,1,20250330,20250427,3750
0,0,1,0,1,0,1,20250405,20250429,3450
0,0,1,0,1,0,1,20250405,20250429,4242
0,0,1,0,1,0,1,20250406,20250411,3673
0,0,1,0,1,0,1,20250423,20250427,1914
0,0,1,0,1,1,0,20250409,20250412,2381
0,0,1,0,1,1,0,20250416,20250419,2219
0,0,1,0,1,1,0,20250418,20250419,3833
0,0,1,0,1,1,1,20250330,20250427,1236
0,0,1,0,1,1,1,20250330,20250427,1596
0,0,1,0,1,1,1,20250330,20250427,2136
0,0,1,0,1,1,1,20250330,20250427,4250
0,0,1,0,1,1,1,20250402,20250406,1401
0,0,1,0,1,1,1,20250412,20250427,2774
0,0,1,1,0,0,0,20250331,20250410,2670
0,0,1,1,0,0,0,20250331,20250410,2946
0,0,1,1,0,0,0,20250331,20250411,1953
0,0,1,1,0,0,0,20250402,20250403,1915
0,0,1,1,0,0,0,20250402,20250403,418
0,0,1,1,0,0,0,20250402,20250403,4340
0,0,1,1,0,0,0,20250402,20250403,683
0,0,1,1,0,0,0,20250402,20250403,814
0,0,1,1,0,0,0,20250402,20250424,3497
0,0,1,1,0,0,0,20250402,20250424,421
0,0,1,1,0,0,0,20250403,20250409,3384
0,0,1,1,0,0,0,20250403,20250417,629
0,0,1,1,0,0,0,20250403,20250429,3583
0,0,1,1,0,0,0,20250406,20250417,2311
0,0,1,1,0,0,0,20250407,20250417,4052
0,0,1,1,0,0,0,20250409,20250410,1249
0,0,1,1,0,0,0,20250409,20250410,1942
0,0,1,1,0,0,0,20250409,20250424,2779
0,0,1,1,0,0,0,20250410,20250416,50
0,0,1,1,0,0,0,20250416,20250417,1587
0,0,1,1,0,0,0,20250416,20250424,1724
0,0,1,1,0,0,0,20250416,20250429,2312
0,0,1,1,0,0,0,20250416,20250429,4218
0,0,1,1,0,0,0,20250417,20250424,33
0,0,1,1,0,0,0,20250417,20250427,1139
0,0,1,1,0,0,0,20250423,20250424,1210
0,0,1,1,0,0,0,20250423,20250424,2955
0,0,1,1,0,0,1,20250330,20250403,1230
0,0,1,1,0,0,1,20250330,20250403,76
0,0,1,1,0,0,1,20250330,20250406,985
0,0,1,1,0,0,1,20250330,20250407,2215
0,0,1,1,0,0,1,20250330,20250408,3311
0,0,1,1,0,0,1,20250330,20250409,4327
0,0,1,1,0,0,1,20250330,20250410,3513
0,0,1,1,0,0,1,20250330,20250413,893
0,0,1,1,0,0,1,20250331,20250409,3637
0,0,1,1,0,0,1,20250402,20250406,3960
0,0,1,1,0,0,1,20250406,20250410,2552
0,0,1,1,0,0,1,20250406,20250413,2386
0,0,1,1,0,1,0,20250330,20250410,1749
0,0,1,1,0,1,0,20250409,20250413,4068
0,0,1,1,0,1,0,20250416,20250419,4058
0,0,1,1,0,1,1,20250330,20250406,353
0,0,1,1,0,1,1,20250330,20250407,3248
0,0,1,1,0,1,1,20250330,20250411,2220
0,0,1,1,0,1,1,20250330,20250411,3691
0,0,1,1,1,0,0,20250330,20250411,1406
0,0,1,1,1,0,0,20250331,20250411,1111
0,0,1,1,1,0,0,20250401,20250424,2587
0,0,1,1,1,0,0,20250402,20250404,454
0,0,1,1,1,0,0,20250402,20250404,469
0,0,1,1,1,0,0,20250402,20250423,145
0,0,1,1,1,0,0,20250404,20250418,613
0,0,1,1,1,0,0,20250409,20250411,3933
0,0,1,1,1,0,0,20250410,20250425,1485
0,0,1,1,1,0,0,20250410,20250425,742
0,0,1,1,1,0,0,20250411,20250417,1067
0,0,1,1,1,0,0,20250416,20250418,1163
0,0,1,1,1,0,0,20250418,20250425,3991
0,0,1,1,1,0,0,20250423,20250425,486
0,0,1,1,1,0,0,20250423,20250429,1107
0,0,1,1,1,0,1,20250330,20250427,2239
0,0,1,1,1,0,1,20250330,20250427,3245
0,0,1,1,1,0,1,20250409,20250413,3313
0,0,1,1,1,1,0,20250331,20250411,465
0,0,1,1,1,1,0,20250331,20250412,1164
0,0,1,1,1,1,0,20250402,20250405,1830
0,0,1,1,1,1,0,20250404,20250425,2004
0,0,1,1,1,1,0,20250409,20250412,844
0,0,1,1,1,1,0,20250416,20250420,2007
0,0,1,1,1,1,0,20250423,20250426,2200
0,0,1,1,1,1,0,20250423,20250426,3946
0,0,1,1,1,1,0,20250423,20250427,1862
0,0,1,1,1,1,0,20250423,20250429,98
0,0,1,1,1,1,0,20250424,20250429,236
0,0,1,1,1,1,1,20250330,20250405,522
0,0,1,1,1,1,1,20250330,20250406,2235
0,0,1,1,1,1,1,20250330,20250407,1429
0,0,1,1,1,1,1,20250330,20250408,2733
0,0,1,1,1,1,1,20250330,20250409,2014
0,0,1,1,1,1,1,20250330,20250410,1487
0,0,1,1,1,1,1,20250330,20250410,3804
0,0,1,1,1,1,1,20250330,20250410,700
0,0,1,1,1,1,1,20250330,20250411,2713
0,0,1,1,1,1,1,20250330,20250411,3736
0,0,1,1,1,1,1,20250330,20250416,3536
0,0,1,1,1,1,1,20250330,20250420,2806
0,0,1,1,1,1,1,20250330,20250427,3719
0,0,1,1,1,1,1,20250330,20250429,3765
0,0,1,1,1,1,1,20250331,20250409,1108
0,0,1,1,1,1,1,20250331,20250410,3342
0,0,1,1,1,1,1,20250401,20250410,34
0,0,1,1,1,1,1,20250401,20250424,354
0,0,1,1,1,1,1,20250402,20250406,3700
0,0,1,1,1,1,1,20250404,20250429,2359
0,0,1,1,1,1,1,20250409,20250413,1692
0,0,1,1,1,1,1,20250416,20250420,3921
0,1,0,0,0,0,0,20250331,20250411,2159
0,1,0,0,0,0,0,20250401,20250408,168
0,1,0,0,0,0,0,20250401,20250408,4232
0,1,0,0,0,0,0,20250401,20250410,4243
0,1,0,0,0,0,0,20250401,20250415,2750
0,1,0,0,0,0,0,20250401,20250429,109
0,1,0,0,0,0,0,20250404,20250408,3411
0,1,0,0,0,0,0,20250404,20250408,4141
0,1,0,0,0,0,0,20250404,20250415,1242
0,1,0,0,0,0,0,20250408,20250415,960
0,1,0,0,0,0,0,20250415,20250422,1588
0,1,0,0,0,0,0,20250415,20250429,2152
0,1,0,0,0,0,0,20250419,20250428,1443
0,1,0,0,0,0,0,20250422,20250429,879
0,1,0,0,0,0,1,20250330,20250401,2742
0,1,0,0,0,0,1,20250330,20250429,1322
0,1,0,0,0,0,1,20250330,20250429,2470
0,1,0,0,0,0,1,20250330,20250429,2785
0,1,0,0,0,0,1,20250330,20250429,2795
0,1,0,0,0,0,1,20250330,20250429,3723
0,1,0,0,0,0,1,20250330,20250429,3983
0,1,0,0,0,0,1,20250406,20250408,2382
0,1,0,0,0,0,1,20250413,20250415,1087
0,1,0,0,0,0,1,20250415,20250420,3343
0,1,0,0,0,0,1,20250420,20250422,1549
0,1,0,0,0,0,1,20250422,20250427,1638
0,1,0,0,0,1,0,20250401,20250405,4069
0,1,0,0,0,1,0,20250405,20250408,659
0,1,0,0,0,1,0,20250412,20250415,2816
0,1,0,0,0,1,0,20250419,20250422,3491
0,1,0,0,0,1,0,20250419,20250424,4282
0,1,0,0,0,1,0,20250426,20250427,1407
0,1,0,0,0,1,0,20250426,20250427,2675
0,1,0,0,0,1,0,20250426,20250429,283
0,1,0,0,0,1,1,20250330,20250427,2644
0,1,0,0,0,1,1,20250330,20250429,1381
0,1,0,0,0,1,1,20250330,20250429,2008
0,1,0,0,0,1,1,20250330,20250429,2826
0,1,0,0,0,1,1,20250401,20250429,1419
0,1,0,0,0,1,1,20250405,20250408,4011
0,1,0,0,0,1,1,20250408,20250413,1526
0,1,0,0,0,1,1,20250426,20250429,1109
0,1,0,0,1,0,0,20250401,20250404,4233
0,1,0,0,1,0,0,20250401,20250429,1501
0,1,0,0,1,0,0,20250401,20250429,2501
0,1,0,0,1,0,0,20250404,20250408,2027
0,1,0,0,1,0,0,20250404,20250411,2883
0,1,0,0,1,0,0,20250407,20250429,4106
0,1,0,0,1,0,0,20250408,20250411,1873
0,1,0,0,1,0,0,20250422,20250425,1402
0,1,0,0,1,0,0,20250422,20250425,2267
0,1,0,0,1,0,0,20250425,20250429,3668
0,1,0,0,1,0,1,20250330,20250429,1123
0,1,0,0,1,0,1,20250330,20250429,3267
0,1,0,0,1,0,1,20250406,20250411,3541
0,1,0,0,1,1,0,20250425,20250429,1563
0,1,0,0,1,1,1,20250330,20250429,1529
0,1,0,0,1,1,1,20250330,20250429,3128
0,1,0,0,1,1,1,20250330,20250429,4029
0,1,0,0,1,1,1,20250330,20250429,598
0,1,0,0,1,1,1,20250411,20250415,2858
0,1,0,0,1,1,1,20250412,20250429,1348
0,1,0,0,1,1,1,20250425,20250429,3155
0,1,0,1,0,0,0,20250401,20250403,2513
0,1,0,1,0,0,0,20250401,20250403,3207
0,1,0,1,0,0,0,20250401,20250403,3320
0,1,0,1,0,0,0,20250401,20250418,3829
0,1,0,1,0,0,0,20250401,20250429,1475
0,1,0,1,0,0,0,20250401,20250429,1514
0,1,0,1,0,0,0,20250408,20250410,1530
0,1,0,1,0,0,0,20250408,20250410,535
0,1,0,1,0,0,0,20250410,20250425,1564
0,1,0,1,0,0,0,20250415,20250417,2123
0,1,0,1,0,0,0,20250415,20250417,992
0,1,0,1,0,0,0,20250415,20250424,23
0,1,0,1,0,0,0,20250417,20250422,3058
0,1,0,1,0,0,0,20250417,20250429,1354
0,1,0,1,0,0,0,20250417,20250429,1359
0,1,0,1,0,0,0,20250417,20250429,1502
0,1,0,1,0,0,0,20250417,20250429,4379
0,1,0,1,0,0,0,20250422,20250424,3221
0,1,0,1,0,0,1,20250330,20250415,4144
0,1,0,1,0,0,1,20250330,20250427,141
0,1,0,1,0,0,1,20250330,20250429,2336
0,1,0,1,0,0,1,20250413,20250417,483
0,1,0,1,0,0,1,20250417,20250422,1444
0,1,0,1,0,1,0,20250401,20250429,3439
0,1,0,1,0,1,0,20250417,20250422,3907
0,1,0,1,0,1,0,20250419,20250424,4135
0,1,0,1,0,1,1,20250330,20250427,2868
0,1,0,1,0,1,1,20250330,20250429,845
0,1,0,1,0,1,1,20250409,20250417,1985
0,1,0,1,0,1,1,20250410,20250424,1503
0,1,0,1,0,1,1,20250412,20250424,2031
0,1,0,1,0,1,1,20250417,20250422,1878
0,1,0,1,1,0,0,20250401,20250404,649
0,1,0,1,1,0,0,20250401,20250418,1355
0,1,0,1,1,0,0,20250403,20250408,2518
0,1,0,1,1,0,0,20250410,20250425,3137
0,1,0,1,1,0,0,20250415,20250425,1934
0,1,0,1,1,0,0,20250422,20250425,968
0,1,0,1,1,0,1,20250330,20250410,4314
0,1,0,1,1,0,1,20250330,20250429,3871
0,1,0,1,1,1,0,20250401,20250405,2807
0,1,0,1,1,1,0,20250417,20250429,4305
0,1,0,1,1,1,0,20250424,20250429,4353
0,1,0,1,1,1,1,20250330,20250405,3997
0,1,0,1,1,1,1,20250330,20250410,2476
0,1,0,1,1,1,1,20250330,20250429,3262
0,1,0,1,1,1,1,20250406,20250429,654
0,1,0,1,1,1,1,20250411,20250424,2073
0,1,0,1,1,1,1,20250414,20250429,1048
0,1,0,1,1,1,1,20250415,20250429,4429
0,1,1,0,0,0,0,20250331,20250416,1258
0,1,1,0,0,0,0,20250401,20250402,3047
0,1,1,0,0,0,0,20250401,20250402,316
0,1,1,0,0,0,0,20250401,20250402,3348
0,1,1,0,0,0,0,20250401,20250402,4309
0,1,1,0,0,0,0,20250401,20250407,4424
0,1,1,0,0,0,0,20250401,20250411,722
0,1,1,0,0,0,0,20250401,20250416,3227
0,1,1,0,0,0,0,20250401,20250423,2142
0,1,1,0,0,0,0,20250401,20250423,2976
0,1,1,0,0,0,0,20250401,20250429,3836
0,1,1,0,0,0,0,20250402,20250408,92
0,1,1,0,0,0,0,20250402,20250409,1097
0,1,1,0,0,0,0,20250402,20250409,2527
0,1,1,0,0,0,0,20250402,20250409,2927
0,1,1,0,0,0,0,20250402,20250409,803
0,1,1,0,0,0,0,20250402,20250413,383
0,1,1,0,0,0,0,20250402,20250416,1583
0,1,1,0,0,0,0,20250402,20250416,2966
0,1,1,0,0,0,0,20250402,20250416,684
0,1,1,0,0,0,0,20250402,20250425,2922
0,1,1,0,0,0,0,20250406,20250416,3072
0,1,1,0,0,0,0,20250408,20250409,400
0,1,1,0,0,0,0,20250408,20250413,4293
0,1,1,0,0,0,0,20250408,20250423,1479
0,1,1,0,0,0,0,20250408,20250428,328
0,1,1,0,0,0,0,20250409,20250415,3961
0,1,1,0,0,0,0,20250409,20250423,715
0,1,1,0,0,0,0,20250414,20250424,3416
0,1,1,0,0,0,0,20250414,20250429,472
0,1,1,0,0,0,0,20250415,20250416,1356
0,1,1,0,0,0,0,20250415,20250416,577
0,1,1,0,0,0,0,20250415,20250424,4367
0,1,1,0,0,0,0,20250415,20250425,2055
0,1,1,0,0,0,0,20250415,20250429,3029
0,1,1,0,0,0,0,20250415,20250429,4197
0,1,1,0,0,0,0,20250416,20250429,1069
0,1,1,0,0,0,0,20250416,20250429,1112
0,1,1,0,0,0,0,20250416,20250429,1150
0,1,1,0,0,0,0,20250416,20250429,2360
0,1,1,0,0,0,0,20250422,20250423,1366
0,1,1,0,0,0,0,20250423,20250429,1837
0,1,1,0,0,0,1,20250330,20250402,2821
0,1,1,0,0,0,1,20250330,20250409,3431
0,1,1,0,0,0,1,20250330,20250424,934
0,1,1,0,0,0,1,20250401,20250406,1527
0,1,1,0,0,0,1,20250406,20250429,3448
0,1,1,0,0,0,1,20250408,20250413,4380
0,1,1,0,0,0,1,20250415,20250425,4005
0,1,1,0,0,0,1,20250416,20250429,303
0,1,1,0,0,0,1,20250416,20250429,3591
0,1,1,0,0,0,1,20250421,20250429,3385
0,1,1,0,0,1,0,20250401,20250405,3052
0,1,1,0,0,1,0,20250416,20250429,162
0,1,1,0,0,1,1,20250330,20250405,4053
0,1,1,0,0,1,1,20250330,20250416,189
0,1,1,0,0,1,1,20250330,20250416,2143
0,1,1,0,0,1,1,20250330,20250416,4343
0,1,1,0,0,1,1,20250330,20250429,3776
0,1,1,0,0,1,1,20250330,20250429,3992
0,1,1,0,0,1,1,20250330,20250429,4277
0,1,1,0,0,1,1,20250403,20250429,182
0,1,1,0,0,1,1,20250416,20250429,2064
0,1,1,0,0,1,1,20250416,20250429,2496
0,1,1,0,0,1,1,20250417,20250427,2477
0,1,1,0,0,1,1,20250419,20250423,1192
0,1,1,0,1,0,0,20250331,20250425,2351
0,1,1,0,1,0,0,20250401,20250404,1750
0,1,1,0,1,0,0,20250401,20250411,1810
0,1,1,0,1,0,0,20250401,20250416,2796
0,1,1,0,1,0,0,20250401,20250416,3185
0,1,1,0,1,0,0,20250401,20250421,3549
0,1,1,0,1,0,0,20250402,20250409,3453
0,1,1,0,1,0,0,20250402,20250416,3454
0,1,1,0,1,0,0,20250402,20250416,3976
0,1,1,0,1,0,0,20250404,20250416,1420
0,1,1,0,1,0,0,20250408,20250411,1360
0,1,1,0,1,0,0,20250411,20250425,2065
0,1,1,0,1,0,1,20250330,20250411,3947
0,1,1,0,1,0,1,20250330,20250422,2066
0,1,1,0,1,0,1,20250330,20250429,317
0,1,1,0,1,0,1,20250402,20250429,3766
0,1,1,0,1,0,1,20250417,20250429,435
0,1,1,0,1,1,0,20250401,20250429,1165
0,1,1,0,1,1,0,20250415,20250419,1615
0,1,1,0,1,1,1,20250330,20250413,1450
0,1,1,0,1,1,1,20250330,20250416,3528
0,1,1,0,1,1,1,20250330,20250416,3973
0,1,1,0,1,1,1,20250330,20250416,64
0,1,1,0,1,1,1,20250330,20250418,1073
0,1,1,0,1,1,1,20250330,20250427,51
0,1,1,0,1,1,1,20250330,20250427,578
0,1,1,0,1,1,1,20250330,20250429,226
0,1,1,0,1,1,1,20250330,20250429,2364
0,1,1,0,1,1,1,20250330,20250429,2370
0,1,1,0,1,1,1,20250330,20250429,3275
0,1,1,0,1,1,1,20250330,20250429,4176
0,1,1,0,1,1,1,20250330,20250429,566
0,1,1,0,1,1,1,20250403,20250429,3866
0,1,1,0,1,1,1,20250406,20250412,3379
0,1,1,0,1,1,1,20250411,20250416,1113
0,1,1,0,1,1,1,20250417,20250429,323
0,1,1,0,1,1,1,20250425,20250429,4234
0,1,1,1,0,0,0,20250330,20250410,3640
0,1,1,1,0,0,0,20250330,20250429,2206
0,1,1,1,0,0,0,20250330,20250429,3878
0,1,1,1,0,0,0,20250330,20250429,4219
0,1,1,1,0,0,0,20250331,20250425,2777
0,1,1,1,0,0,0,20250331,20250425,3504
0,1,1,1,0,0,0,20250331,20250429,2519
0,1,1,1,0,0,0,20250331,20250429,3095
0,1,1,1,0,0,0,20250331,20250429,3498
0,1,1,1,0,0,0,20250331,20250429,3578
0,1,1,1,0,0,0,20250401,20250403,128
0,1,1,1,0,0,0,20250401,20250403,146
0,1,1,1,0,0,0,20250401,20250403,284
0,1,1,1,0,0,0,20250401,20250403,2947
0,1,1,1,0,0,0,20250401,20250403,3276
0,1,1,1,0,0,0,20250401,20250403,543
0,1,1,1,0,0,0,20250401,20250407,294
0,1,1,1,0,0,0,20250401,20250410,279
0,1,1,1,0,0,0,20250401,20250416,3731
0,1,1,1,0,0,0,20250401,20250429,1
0,1,1,1,0,0,0,20250401,20250429,113
0,1,1,1,0,0,0,20250401,20250429,1344
0,1,1,1,0,0,0,20250401,20250429,1565
0,1,1,1,0,0,0,20250401,20250429,2044
0,1,1,1,0,0,0,20250401,20250429,2808
0,1,1,1,0,0,0,20250401,20250429,3805
0,1,1,1,0,0,0,20250401,20250429,3867
0,1,1,1,0,0,0,20250401,20250429,594
0,1,1,1,0,0,0,20250402,20250410,1697
0,1,1,1,0,0,0,20250402,20250415,599
0,1,1,1,0,0,0,20250403,20250417,2743
0,1,1,1,0,0,0,20250403,20250417,3007
0,1,1,1,0,0,0,20250403,20250423,1157
0,1,1,1,0,0,0,20250403,20250424,1177
0,1,1,1,0,0,0,20250403,20250424,158
0,1,1,1,0,0,0,20250403,20250424,1740
0,1,1,1,0,0,0,20250403,20250424,2702
