stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type
"Herford, Humboldtstraße",484850,481501,52.105556,8.67769,
"Herford, Im Großen Vorwerk",,422214,52.123528,8.682379,1
"Herford, Im Großen Vorwerk",422214,417591,52.123955,8.682684,
"Herford, Im Großen Vorwerk",422214,433687,52.123413,8.682289,
"Herford, Johannisstraße",,535590,52.114506,8.676782,1
"Herford, Johannisstraße",535590,296094,52.114483,8.676621,
"Herford, Johannisstraße",535590,38555,52.114693,8.677618,
"Herford, Kirschengarten",,490051,52.102676,8.681535,1
"Herford, Kirschengarten",490051,445544,52.102676,8.681624,
"Herford, Kirschengarten",490051,518298,52.102654,8.681552,
"Herford, Klinikum",,149813,52.127308,8.697569,1
"Herford, Klinikum",149813,361028,52.12732,8.697542,
"Herford, Leipziger Straße",,212662,52.106533,8.690257,1
"Herford, Leipziger Straße",212662,345088,52.106533,8.690266,
"Herford, Lübberlindenweg",,302837,52.129562,8.687913,1
"Herford, Lübberlindenweg",302837,467789,52.129463,8.688532,
"Herford, Lübberlindenweg",302837,591806,52.129875,8.687975,
"Herford, Lübbertor/Brücke",,268285,52.11777,8.677034,1
"Herford, Lübbertor/Brücke",268285,312000,52.117832,8.677339,
"Herford, Lübbertor/Mönkemöller",,212788,52.117706,8.675372,1
"Herford, Lübbertor/Mönkemöller",212788,246590,52.117706,8.675399,
"Herford, Lübbertor/Parkhaus",,507967,52.11703,8.676791,1
"Herford, Lübbertor/Parkhaus",507967,44005,52.11703,8.6768,
"Herford, Lützowstraße",,583619,52.107674,8.682361,1
"Herford, Lützowstraße",583619,585227,52.107662,8.682361,
"Herford, Memelstraße",,537727,52.13183,8.67786,1
"Herford, Memelstraße",537727,3755,52.131817,8.677789,
"Herford, Memelstraße",537727,98963,52.13179,8.677878,
"Herford, Nachtigalstraße",,63580,52.13602,8.678336,1
"Herford, Nachtigalstraße",63580,166414,52.13601,8.67839,
"Herford, Ortsieker Weg",,292550,52.12631,8.684795,1
"Herford, Ortsieker Weg",292550,363311,52.12553,8.684095,
"Herford, Ortsieker Weg",292550,613468,52.125923,8.686089,
"Herford, Planckstraße",,23960,52.094654,8.680016,1
"Herford, Planckstraße",23960,209380,52.094585,8.679998,
"Herford, Pöppelmannwall",,626786,52.112736,8.676899,1
"Herford, Pöppelmannwall",626786,162423,52.11273,8.676908,
"Herford, Sachsenstraße",,225831,52.109646,8.674501,1
"Herford, Sachsenstraße",225831,397338,52.109646,8.674456,
"Herford, Schildkamp",,449688,52.107567,8.675902,1
"Herford, Schildkamp",449688,540587,52.10756,8.675911,
"Herford, Schinkelstraße",,514766,52.101517,8.676899,1
"Herford, Schinkelstraße",514766,358537,52.101524,8.676881,
"Herford, Schinkelstraße",514766,425285,52.10148,8.676908,
"Herford, Theater",,352993,52.120815,8.679891,1
"Herford, Theater",352993,530184,52.1214,8.68051,
"Herford, Theater",352993,531929,52.120346,8.679405,
"Herford, Waltgeristraße",,5131,52.12578,8.678687,1
"Herford, Waltgeristraße",5131,91248,52.12579,8.678687,
"Herford, Werrestraße",,189756,52.124863,8.675974,1
"Herford, Werrestraße",189756,500282,52.124863,8.675947,
"Herford, Ziegelstraße",,413978,52.12896,8.678157,1
"Herford, Ziegelstraße",413978,310148,52.128593,8.67848,
Hergatz,,27248,47.646812,9.827381,1
Hergatz,27248,147390,47.646687,9.82712,
Hergatz,27248,349606,47.64677,9.827021,
Hergatz,27248,90691,47.64681,9.827382,
Hergatz Bahnhof,27248,460926,47.646534,9.827596,
Hergenrath,,164871,50.709045,6.043218,1
Hergenrath,164871,504107,50.709045,6.043218,
Hergershausen,319819,527375,49.936108,8.915427,
Heringen (Helme),,206140,51.451496,10.87525,1
Heringen(Helme),206140,169302,51.451496,10.875255,
Heringsdorf Neuhof,,532625,53.952946,14.148385,1
Heringsdorf Neuhof,532625,473554,53.952766,14.148259,
Herisau,,108000,47.390163,9.276812,1
Herisau,108000,534609,47.390163,9.276812,
Herlasgrün,442081,232893,50.57076,12.234524,
Herlasgrün,442081,281726,50.569992,12.234605,
Herlasgrün,442081,6751,50.570774,12.234677,
"Herlasgrün, Bahnhof",,442081,50.570927,12.234605,1
Herleshausen Hp,,335570,51.002644,10.171661,1
Herleshausen Hp,335570,332358,51.002644,10.171661,
Hermann-Geib-Straße,,367587,49.010162,12.111491,1
Hermaringen,95539,244368,48.59452,10.258437,
Hermaringen,95539,472311,48.594864,10.257898,
Hermaringen Bahnhof,,95539,48.594692,10.258177,1
Hermentingen,332892,115071,48.201057,9.217649,
Hermentingen Bahnhof,,332892,48.20076,9.217478,1
Hermsdorf (b Dresden) Bahnhof,,576846,51.1656,13.815523,1
Hermsdorf(Dresden),576846,557813,51.16563,13.81555,
Hermsdorf-Klosterlausnitz,,98178,50.90385,11.858619,1
Hermsdorf-Klosterlausnitz,98178,377676,50.903778,11.858626,
Herne,189585,198350,51.54362,7.216912,
Herne,189585,23815,51.543465,7.216975,
Herne,189585,5611,51.543346,7.217011,
Herne,189585,591332,51.54365,7.21783,
Herne,189585,7482,51.543262,7.217047,
Herne Bf,,189585,51.54365,7.217829,1
Herne Börnig Bf,,529837,51.55479,7.268332,1
Herne-Börnig,529837,142702,51.55473,7.267964,
Herny,,63865,49.00381,6.476802,1
Herny,63865,357882,49.00381,6.476802,
Heroldsberg,,562334,49.528614,11.149916,1
Heroldsberg,562334,197174,49.52872,11.149916,
Heroldsberg,562334,503954,49.528713,11.149844,
Heroldsberg Nord,,446913,49.544582,11.146808,1
Heroldsberg Nord,446913,79627,49.5447,11.146763,
Herrath,397994,394162,51.10403,6.367061,
Herrath,397994,523490,51.104095,6.366962,
Herrenberg,,589873,48.59401,8.863372,1
Herrenberg,589873,225189,48.593372,8.861647,
Herrenberg,589873,255964,48.593933,8.862895,
Herrenberg,589873,322156,48.594112,8.862716,
Herrenberg,589873,323547,48.59399,8.862832,
Herrenberg,589873,485408,48.594063,8.862788,
Herrenberg,589873,575634,48.59399,8.862662,
Herrenberg,589873,89479,48.593433,8.861593,
Herrensee,564347,111279,52.529884,13.887477,
Herrensee,564347,587562,52.529934,13.885463,
"Herrensee, Bahnhof",,564347,52.529858,13.887169,1
Herrlingen,295376,310845,48.417732,9.89773,
Herrlingen,295376,402014,48.41767,9.897449,
Herrlingen Bahnhof,,295376,48.41794,9.897817,1
Herrlisheim(Bas-Rhin),,493077,48.727993,7.910541,1
Herrlisheim(Bas-Rhin),493077,570082,48.727993,7.910541,
Herrnburg,561328,375165,53.837692,10.760119,
Herrnburg,561328,520364,53.837708,10.760008,
Herrnburg Bahnhof,,561328,53.83785,10.759697,1
Herrsching,,9274,47.998276,11.170829,1
Herrsching,9274,126094,47.998848,11.170571,
Herrsching,9274,129793,47.99857,11.170586,
Herrsching,9274,232565,47.998577,11.170479,
Hersbruck (l Pegnitz),,587823,49.50046,11.43514,1
Hersbruck (r Pegnitz),,348938,49.510075,11.423822,1
Hersbruck Bf (li Pegn),587823,278807,49.50053,11.434664,
Hersbruck Bf rechts Peg,348938,465218,49.509766,11.424199,
Hersbruck Bf rechts Peg,348938,92322,49.509804,11.424073,
Hersbruck(l Pegnitz),587823,2194,49.50046,11.435143,
Hersbruck(l Pegnitz),587823,507264,49.500572,11.435661,
Hersbruck(r Pegnitz),348938,222930,49.510082,11.424136,
Hersbruck(r Pegnitz),348938,334977,49.510075,11.423826,
Herten (Baden) Bahnhof,,333529,47.549614,7.74019,1
Herten(Baden),333529,182957,47.549686,7.740576,
Herten(Baden),333529,301174,47.54953,7.739884,
Herten(Westf),,555661,51.597507,7.139053,1
Herten(Westf),555661,160307,51.597507,7.139053,
Hervest-Dorsten,202683,401978,51.67179,6.974017,
Hervest-Dorsten,202683,436611,51.67177,6.974143,
"Herxheim a.B., Bahnhof",,575327,49.509766,8.189797,1
Herxheim am Berg,575327,469566,49.509777,8.189824,
"Herzberg (Elster), Bahnhof",,575670,51.67959,13.203034,1
"Herzberg (Mark), Bahnhof",,88742,52.905457,12.977681,1
Herzberg Schloß,173603,445616,51.654705,10.333019,
Herzberg am Harz,,189788,51.643887,10.329837,1
Herzberg am Harz Schloss,,173603,51.654472,10.332832,1
Herzberg(Elster),575670,299662,51.679462,13.202879,
Herzberg(Harz),189788,548632,51.64386,10.329923,
Herzberg(Mark),88742,590735,52.905502,12.977653,
Herzebrock,274782,393621,51.880054,8.236815,
Herzhorn,,435829,53.783558,9.484153,1
Herzhorn,435829,521280,53.783474,9.483098,
"Herzhorn, Abzweig",,492030,52.657314,14.034661,1
"Herzhorn, Abzweig Ri. Strausberg",492030,74295,52.657356,14.034681,
"Herzhorn, Abzweig Ri. Wriezen",492030,54281,52.65753,14.035247,
"Herzhorn, Dorf",,75816,52.655556,14.035846,1
"Herzhorn, Dorf",75816,208537,52.656082,14.035958,
Herzogenrath,,605141,50.870914,6.094486,1
Herzogenrath,605141,147207,50.870914,6.094486,
Herzogenrath (Gr),,79606,50.880222,6.08587,1
Herzogenrath(Gr),79606,592236,50.880222,6.085883,
Herzogenrath-Alt-Merkstein,,59588,50.885433,6.100999,1
Herzogenrath-Alt-Merkstein,59588,496525,50.885433,6.100999,
Herzogenrath-August-Schmidt-Platz,,47225,50.886963,6.119504,1
Herzogenrath-August-Schmidt-Platz,47225,124710,50.886963,6.119504,
Herzograd,,310273,48.16134,14.503431,1
Herzograd,310273,72405,48.16134,14.503431,
Hesedorf,390327,5881,53.472706,9.195011,
Hesedorf(Bremervörde),,390327,53.472713,9.194986,1
Heselbach,544757,195319,48.53559,8.399517,
Heselbach,544757,551893,48.535606,8.399661,
Heselbach,544757,622204,48.53669,8.398967,
Heselbach Bahnhof,,544757,48.535732,8.399688,1
Hesepe,,239679,52.439545,7.96746,1
Hesepe,239679,279452,52.439545,7.96746,
"Hess. Oldendorf, Bahnhof",,520734,52.166576,9.244608,1
Hesseln,17814,516512,52.06848,8.311447,
Hesseneck Kailbach,17157,93566,49.539474,9.077515,
Hesseneck Schöllenbach,372862,136118,49.565994,9.067544,
Hessental Bahnhof,,481883,49.096764,9.766762,1
Hessisch Oldendorf,520734,559049,52.16661,9.243916,
Hetschburg,,248898,50.912804,11.298202,1
Hetschburg,248898,303517,50.912804,11.298205,
Hettenhausen,130043,93352,50.4485,9.815445,
Hettingen,,488821,48.217674,9.229767,1
Hettingen(Hohenz),488821,133579,48.217564,9.229678,
Hettstedt,,62589,51.636944,11.513231,1
Hettstedt,62589,19408,51.636944,11.513231,
Hetzdorf(Flöhatal),306761,333651,50.84027,13.127791,
Hetzdorf(Flöhatal),306761,584639,50.84035,13.127818,
"Hetzdorf, Bahnhof",,306761,50.840317,13.1278,1
Hetzerath,219414,121432,49.878468,6.798764,
Hetzerath,219414,440085,49.878532,6.798684,
Hetzerath,219414,4505,49.878437,6.798836,
"Hetzerath, Bahnhof",,219414,49.878155,6.79836,1
Heudeber-Danstedt,,23564,51.90474,10.866495,1
Heudeber-Danstedt,23564,424500,51.90474,10.866495,
Heufeld,,451278,47.87149,11.967006,1
Heufeld,451278,439292,47.87123,11.967051,
Heufeld,451278,568525,47.871292,11.967087,
Heufeldmühle,,201708,47.87772,11.934909,1
Heufeldmühle,201708,253302,47.877384,11.935385,
Heusenstamm,52353,374507,50.058178,8.801974,
Heusenstamm Bahnhof,,52353,50.06046,8.801364,1
"Hf-Falkendiek, Hombergstraße",,84185,52.147217,8.705502,1
"Hf-Falkendiek, Hombergstraße",84185,383638,52.147194,8.705529,
"Hf-Falkendiek, Meyer",,475654,52.15301,8.680061,1
"Hf-Falkendiek, Meyer",475654,488473,52.15289,8.680178,
"Hf-Falkendiek, Meyer",475654,532234,52.152832,8.680151,
"Hf-Falkendiek, Wullbrinkholzwg",,142518,52.144676,8.677375,1
"Hf-Falkendiek, Wullbrinkholzwg",142518,632407,52.14469,8.677348,
"Hf-Schwarzenmoor, Im Zuschlage",,70501,52.14901,8.710891,1
"Hf-Schwarzenmoor, Im Zuschlage",70501,237702,52.149014,8.710882,
"Hf-Schwarzenmoor, Minden.S.475",,243180,52.152752,8.72018,1
"Hf-Schwarzenmoor, Minden.S.475",243180,518968,52.152714,8.720225,
"Hf-Schwarzenmoor, Senderstraße",,511683,52.1572,8.731795,1
"Hf-Schwarzenmoor, Senderstraße",511683,315370,52.15719,8.731795,
"Hi-Eickhorst, Bahnhof",,22049,52.302708,8.732855,1
"Hi-Eickhorst, Bahnhof",22049,437314,52.302708,8.732945,
"Hi-Eickhorst, Dorfstraße",,511086,52.3001,8.73052,1
"Hi-Eickhorst, Dorfstraße",511086,244521,52.300083,8.730511,
"Hi-Eickhorst, Hiller Straße",,141399,52.30274,8.737571,1
"Hi-Eickhorst, Hiller Straße",141399,75483,52.30272,8.737589,
"Hi-Eickhorst, Klein Holland",,38815,52.295906,8.728552,1
"Hi-Eickhorst, Klein Holland",38815,357097,52.295918,8.72857,
"Hi-Holzhausen, Breede",,64808,52.335003,8.851065,1
"Hi-Holzhausen, Breede",64808,443859,52.33503,8.851109,
"Hi-Holzhausen, Bremmert",,388217,52.33776,8.834113,1
"Hi-Holzhausen, Bremmert",388217,338174,52.337757,8.834095,
"Hi-Holzhausen, Kleine Heide",,254538,52.342064,8.829397,1
"Hi-Holzhausen, Kleine Heide",254538,291356,52.342064,8.829397,
"Hi-Holzhausen, Ovelgönne",,157919,52.350674,8.820163,1
"Hi-Holzhausen, Ovelgönne",157919,455391,52.350685,8.820207,
"Hi-Holzhausen, Zum Bruchkamp",,17686,52.33815,8.840635,1
"Hi-Holzhausen, Zum Bruchkamp",17686,314576,52.33818,8.840635,
"Hi-Nordhemmern, Buchhorst",,549097,52.338184,8.802726,1
"Hi-Nordhemmern, Buchhorst",549097,23399,52.338184,8.802771,
"Hi-Nordhemmern, Detzkämper Str",,3085,52.358543,8.810119,1
"Hi-Nordhemmern, Detzkämper Str",3085,233923,52.358517,8.810137,
"Hi-Nordhemmern, Industrieweg",,233454,52.342922,8.804074,1
"Hi-Nordhemmern, Industrieweg",233454,476398,52.342915,8.804056,
"Hi-Nordhemmern, Kreuzbrink",,618833,52.33742,8.804487,1
"Hi-Nordhemmern, Kreuzbrink",618833,46418,52.337418,8.804487,
"Hi-Nordhemmern, Siedlung",,319357,52.352196,8.807137,1
"Hi-Nordhemmern, Siedlung",319357,353943,52.352196,8.807137,
"Hi-Oberlübbe, Bergweg",,49971,52.28632,8.744354,1
"Hi-Oberlübbe, Bergweg",49971,40186,52.286324,8.744381,
"Hi-Oberlübbe, Elfte",,529215,52.278603,8.759589,1
"Hi-Oberlübbe, Elfte",529215,60851,52.278603,8.759607,
"Hi-Oberlübbe, Ellernstraße",,168444,52.282883,8.757047,1
"Hi-Oberlübbe, Ellernstraße",168444,153118,52.282883,8.757074,
"Hi-Oberlübbe, Friedhof",,339492,52.2818,8.759212,1
"Hi-Oberlübbe, Friedhof",339492,317300,52.28178,8.759176,
"Hi-Oberlübbe, Lübber Berg",,31278,52.291348,8.727573,1
"Hi-Oberlübbe, Lübber Berg",31278,415491,52.291348,8.727591,
"Hi-Oberlübbe, Schülerweg",,95616,52.285103,8.750013,1
"Hi-Oberlübbe, Schülerweg",95616,261732,52.285114,8.750031,
"Hi-Oberlübbe, Zum Königsberg",,608234,52.288048,8.736502,1
"Hi-Oberlübbe, Zum Königsberg",608234,299683,52.288006,8.736484,
"Hi-Rothenuffeln, Eicksen",,472468,52.28352,8.807083,1
"Hi-Rothenuffeln, Eicksen",472468,549008,52.28353,8.807119,
"Hi-Rothenuffeln, Hardenbergstr",,622138,52.287884,8.796716,1
"Hi-Rothenuffeln, Hardenbergstr",622138,385171,52.287872,8.796716,
"Hi-Rothenuffeln, Hüttenweg",,267457,52.271183,8.790015,1
"Hi-Rothenuffeln, Hüttenweg",267457,197762,52.271225,8.790015,
"Hi-Rothenuffeln, Kirchweg",,27830,52.272938,8.780134,1
"Hi-Rothenuffeln, Kirchweg",27830,11033,52.272892,8.780134,
"Hi-Rothenuffeln, Schulze",,256331,52.290714,8.793321,1
"Hi-Rothenuffeln, Schulze",256331,45337,52.29074,8.793366,
"Hi-Rothenuffeln, Unterm Berge",,249834,52.273438,8.77442,1
"Hi-Rothenuffeln, Unterm Berge",249834,160533,52.273464,8.774411,
"Hi-Unterlübbe, Hilferdingsen",,195390,52.2984,8.760038,1
"Hi-Unterlübbe, Hilferdingsen",195390,374022,52.298428,8.760074,
"Hi-Unterlübbe, Köhlte",,159624,52.295803,8.776424,1
"Hi-Unterlübbe, Köhlte",159624,221696,52.295807,8.776424,
"Hi-Wallücke, Am Buchenberg",,33024,52.275,8.765563,1
"Hi-Wallücke, Am Buchenberg",33024,177329,52.274963,8.765527,
"Hi-Wallücke, Waage",,360104,52.27343,8.754388,1
"Hi-Wallücke, Waage",360104,387856,52.27343,8.754406,
"Hid-Schweicheln, Bahnhof",,434500,52.158443,8.668239,1
Hiddenhausen-Schweicheln,434500,225688,52.158302,8.668239,
Hiddenhausen-Schweicheln,434500,386895,52.15844,8.668239,
"Hilbersdorf, Bf Muldenhütten",,170802,50.90578,13.388671,1
Hilchenbach,302546,107845,50.992115,8.106873,
Hilchenbach,302546,30680,50.99193,8.106774,
Hilchenbach Bf,,302546,50.992264,8.107143,1
Hildbrandsgrün,,207931,50.210373,11.728324,1
Hildbrandsgrün,207931,125006,50.210407,11.728162,
Hildburghausen,,223867,50.42515,10.718352,1
Hildburghausen,223867,102210,50.425133,10.717828,
Hilden,151806,585551,51.16733,6.921385,
Hilden,151806,630858,51.16723,6.92125,
Hilden Hilden S,,151806,51.167267,6.922534,1
Hilden Süd,595215,531198,51.163673,6.937671,
Hilden Süd S,,595215,51.163403,6.939477,1
Hildesheim Hauptbahnhof,,94776,52.159668,9.952588,1
Hildesheim Hbf,94776,100032,52.160275,9.952633,
Hildesheim Hbf,94776,261974,52.16056,9.952453,
Hildesheim Hbf,94776,317478,52.15992,9.952884,
Hildesheim Hbf,94776,348019,52.160503,9.952498,
Hildesheim Hbf,94776,437608,52.16041,9.952525,
Hildesheim Hbf,94776,587193,52.160366,9.95257,
Hildesheim Hbf,94776,68982,52.160027,9.952812,
Hildesheim Hbf,94776,77342,52.160267,9.952956,
Hildesheim Ost,218965,571671,52.146255,9.963089,
Hildesheim Ost,218965,576130,52.14619,9.962847,
Hildesheim Ostbahnhof,,218965,52.146385,9.962514,1
Hillnhütten,611172,176542,50.97281,8.071408,
Hillnhütten Bf,,611172,50.97278,8.071318,1
Hilpertsau,,247149,48.73998,8.348646,1
Hilpertsau,247149,228769,48.740307,8.34879,
Hilpertsau,247149,263762,48.739895,8.348683,
Hilpertsau,247149,391788,48.739616,8.34852,
Hilpoltstein,,407407,49.18877,11.184142,1
Hilpoltstein Bahnhof,407407,603951,49.18867,11.183765,
Hilter,104781,223858,52.135258,8.152301,
Hilter a.T.W.,,104781,52.135212,8.152235,1
Hilter-Wellendorf,,86247,52.18118,8.140218,1
"Himmelpfort, An der Mühle",,513687,53.17584,13.2326,1
"Himmelpfort, An der Mühle",513687,470822,53.17589,13.23266,
"Himmelpfort, An der Mühle",513687,51750,53.17578,13.232553,
"Himmelpfort, Klosterstr.",,463469,53.17797,13.227822,1
"Himmelpfort, Klosterstr.",463469,200552,53.17789,13.227864,
"Himmelpfort, Klosterstr.",463469,488680,53.178047,13.227792,
"Himmelpfort, Stolpseestr.",,53458,53.17232,13.23605,1
"Himmelpfort, Stolpseestr.",53458,202522,53.172253,13.236106,
"Himmelpfort, Stolpseestr.",53458,543900,53.172386,13.235996,
"Himmelpfort, Zur Hasenheide",,36968,53.180325,13.226369,1
"Himmelpfort, Zur Hasenheide",36968,467135,53.180332,13.22634,
Himmelpforten,,403242,53.623257,9.310842,1
Himmelpforten,403242,165957,53.623043,9.311945,
Himmelpforten,403242,422058,53.62303,9.311712,
Himmelreich,74138,217015,47.958588,7.991574,
Himmelreich,74138,260447,47.958565,7.991413,
Himmelreich Bahnhof,,74138,47.9586,7.991386,1
Himmelstadt,,561099,49.923435,9.808219,1
Himmelstadt,561099,154695,49.923645,9.808219,
Himmelstadt,561099,631238,49.923653,9.8083,
Hinrichssegen,,531675,47.87412,11.952211,1
Hinrichssegen,531675,479713,47.874393,11.950737,
Hinterweidenthal,12566,438499,49.20158,7.74726,
Hinterweidenthal Ost,210969,362612,49.203133,7.773047,
"Hinterweidenthal, Bahnhof",,12566,49.201466,7.74726,1
"Hinterweidenthal, Ost",,210969,49.20305,7.773104,1
Hinterzarten,146232,282378,47.9059,8.106855,
Hinterzarten,146232,290334,47.905983,8.107044,
Hinterzarten Bahnhof,,146232,47.905975,8.106685,1
Hirsau,42588,91246,48.73431,8.736853,
"Hirsau, Bahnhof",,42588,48.73414,8.736799,1
Hirschaid,,377877,49.819263,10.991444,1
Hirschaid Bahnhof,377877,264781,49.81923,10.991049,
Hirschaid Bahnhof,377877,451027,49.819195,10.991121,
Hirschfelde,613735,627745,50.943203,14.890789,
Hirschfelde/Neiße Bahnhof,,613735,50.943638,14.89113,1
Hirschfelden,,344724,48.289803,10.362291,1
Hirschfelden,344724,350124,48.289734,10.362345,
Hirschgarten,,334405,48.143467,11.519456,1
Hirschgarten,334405,319708,48.143383,11.519295,
"Hirschhorn (Pfalz), Bahnhof",,98174,49.515484,7.681135,1
Hirschhorn(Neckar),162663,420196,49.4425,8.896052,
Hirschhorn(Neckar),162663,538804,49.442436,8.896106,
Hirschhorn(Pfalz),98174,588988,49.5155,7.681144,
"Hirschhorn, Bahnhof",,162663,49.442413,8.896034,1
Hittfeld,,444027,53.403534,9.974432,1
Hittfeld,444027,172852,53.403538,9.974453,
Hittfeld,444027,218824,53.40359,9.9743,
Hitzacker,614403,581534,53.139202,11.038413,
Hitzacker(Elbe),,614403,53.139202,11.038413,1
Hnevceves,,273343,50.312515,15.721443,1
Hnevceves,273343,267024,50.3124,15.72173,
Hochdahl,247177,428063,51.218784,6.944687,
Hochdahl,247177,449022,51.2187,6.944669,
Hochdahl-Millrath,301573,356320,51.216534,6.966902,
Hochdahl-Millrath,301573,423855,51.216446,6.966893,
Hochdorf(b Horb),410041,237367,48.48238,8.723612,
Hochdorf(b Horb),410041,592095,48.482487,8.724052,
"Hochdorf, Bahnhof",,410041,48.48256,8.723405,1
Hochfeld Süd Bf/RheinPark,,312065,51.40935,6.75295,1
Hochhausen(Tauber),26225,235520,49.66367,9.633255,
"Hochhausen, Bahnhof",,26225,49.663887,9.633344,1
Hochheim (Main) Bahnhof,,358659,50.004284,8.350317,1
Hochheim(Main),358659,169774,50.00428,8.350686,
Hochheim(Main),358659,417748,50.004303,8.349793,
Hochheim(Main),358659,611797,50.004253,8.349771,
Hochneukirch,421370,422394,51.103024,6.466594,
Hochneukirch,421370,501994,51.103092,6.466729,
Hochspeyer,571672,106495,49.44398,7.904106,
Hochspeyer,571672,20880,49.44405,7.904043,
Hochspeyer,571672,256025,49.44417,7.903908,
Hochspeyer,571672,373040,49.44409,7.903944,
"Hochspeyer, Bahnhof",,571672,49.44408,7.904016,1
Hochstadt-Marktzeuln,,202619,50.153133,11.17153,1
Hochstadt-Marktzeuln,202619,384476,50.153316,11.171072,
Hochstadt-Marktzeuln,202619,474388,50.15326,11.171188,
Hochstadt-Marktzeuln,202619,508420,50.152966,11.175509,
Hochstadt-Marktzeuln,202619,633009,50.152954,11.175357,
Hochstetten,352756,544309,49.132835,8.417915,
Hochstetten Altenheim,,352756,49.132614,8.418157,1
"Hochstetten Altenheim, Linkenheim-Hochstetten",352756,30615,49.13254,8.418277,
Hochstetten Grenzstraße,,111534,49.12955,8.415723,1
Hochstetten Grenzstraße,111534,332535,49.129784,8.416037,
Hochstetten(Nahe),353765,111442,49.79873,7.510913,
Hochstetten(Nahe),353765,254169,49.7987,7.510787,
"Hochstetten, Bahnhof",,353765,49.7987,7.510841,1
Hochstätten(Pfalz),266173,190942,49.763798,7.829024,
Hochstätten(Pfalz),266173,234360,49.76385,7.829096,
"Hochstätten/Alsenz, Bahnhof",,266173,49.763817,7.829123,1
Hochwang,,465664,48.389122,10.298008,1
Hochwang,465664,414333,48.389397,10.298161,
Hochzirl,,534442,47.28094,11.24929,1
Hochzirl,534442,633047,47.28094,11.24929,
Hockenheim,620645,331398,49.3177,8.537508,
Hockenheim,620645,488519,49.317726,8.537283,
"Hockenheim, Bahnhof",,620645,49.31756,8.537418,1
Hockeroda,69945,165365,50.59711,11.435739,
Hockeroda (Bushaltestelle),,69945,50.59702,11.435644,1
Hodenhagen,,517828,52.765984,9.595373,1
Hodenhagen,517828,251427,52.766136,9.595212,
Hodkovice n.Mohelkou,,489582,50.66767,15.099701,1
Hodkovice n.Mohelkou,489582,175948,50.66769,15.100069,
Hoelschloch Surbourg,,186889,48.91626,7.831145,1
Hoelschloch Surbourg,186889,363971,48.91626,7.831145,
Hoenheim-Tram,,558208,48.628624,7.757942,1
Hoenheim-Tram,558208,341159,48.628624,7.757942,
Hof (Baden),,536118,47.857212,7.772269,1
Hof Hbf,,249829,50.307743,11.923069,1
Hof Hbf,249829,106210,50.30815,11.922072,
Hof Hbf,249829,174182,50.30806,11.921973,
Hof Hbf,249829,214437,50.30729,11.925207,
Hof Hbf,249829,250705,50.307343,11.924066,
Hof Hbf,249829,295175,50.307266,11.923995,
Hof Hbf,249829,348563,50.307583,11.923366,
Hof Hbf,249829,351452,50.307438,11.924147,
Hof Hbf,249829,385134,50.308544,11.921524,
Hof Hbf,249829,393030,50.307514,11.924219,
Hof Hbf,249829,492479,50.308224,11.922144,
Hof Hbf,249829,493074,50.30798,11.921892,
Hof Hbf,249829,503614,50.307686,11.923474,
Hof(Münstertal),536118,546290,47.85712,7.772654,
"Hof, Hauptbahnhof",249829,151106,50.307507,11.923294,
"Hof, Hauptbahnhof",249829,19794,50.30836,11.924057,
Hof-Neuhof,,297792,50.32154,11.904708,1
Hof-Neuhof,297792,415004,50.321537,11.904711,
Hofeld,,372594,49.511925,7.159751,1
Hofeld,372594,117937,49.51185,7.160044,
Hofeld,372594,539182,49.51181,7.159894,
Hofen Bahnhof,,34886,48.87245,10.114114,1
Hofen(b Aalen),34886,304572,48.87256,10.114195,
Hofen(b Aalen),34886,356043,48.872334,10.114042,
Hoffen,,15958,48.93137,7.933428,1
Hoffen,15958,152707,48.93137,7.933428,
Hoffenheim,183594,167978,49.27183,8.838317,
Hoffenheim,183594,407928,49.272038,8.838411,
Hoffenheim,183594,597954,49.27183,8.838416,
"Hoffenheim, Bahnhof",,183594,49.27182,8.838353,1
Hoffnungsthal,437213,219257,50.911186,7.196107,
Hoffnungsthal,437213,254417,50.9111,7.196233,
Hofgeismar,,631222,51.499187,9.395461,1
Hofgeismar,631222,555212,51.499187,9.395461,
Hofgeismar Bahnhof,,161475,51.498383,9.395364,1
Hofgeismar Gl.1 Ri. Hümme,161475,313463,51.499428,9.395496,
Hofgeismar Gl.2 Ri. Kassel,161475,101126,51.499413,9.39541,
Hofgeismar-Hümme Bahnhof,,194626,51.542774,9.402856,1
Hofheim (Ried),74946,281020,49.65965,8.40921,
Hofheim (Ried),74946,76418,49.659386,8.408923,
Hofheim am Taunus Bahnhof,,547321,50.084263,8.444498,1
Hofheim am Taunus-Lorsbach Bahnhof,,108220,50.11484,8.422935,1
Hofheim(Taunus),547321,286970,50.084263,8.444498,
Hofheim(Taunus),547321,77028,50.08419,8.444456,
"Hofheim, Bahnhof",,74946,49.65943,8.408887,1
Hohegrete,,478302,50.76484,7.642228,1
Hohegrete,478302,558829,50.76484,7.642228,
Hohen Neuendorf West,295838,390879,52.67239,13.271095,
"Hohen Neuendorf, West Bhf",,295838,52.672432,13.271272,1
"Hohen-Sülzen, Bahnhof",,286770,49.621643,8.214141,1
"Hohenbruch, Dorfstr.",,233785,52.79932,13.134558,1
"Hohenbruch, Dorfstr.",233785,420043,52.79936,13.134554,
